36	0312	東白川	36821	000	25
40	0314	花園	40041	000	26
40	0315	北茨城	40046	000	26
40	0316	大子	40061	000	26
40	0317	神峰山	None	None	None
40	0318	笠間	40191	000	26
40	0320	古河	40221	000	26
40	0321	愛宕山	None	None	None
40	0322	下妻	40281	000	26
40	0323	坂東	40326	000	26
40	0324	土浦	40341	000	26
40	0325	鹿嶋	40406	000	26
41	0326	那須高原	41011	000	27
41	0327	黒田原	None	None	None
41	0328	八方が原	None	None	None
41	0329	黒磯	41091	000	27
41	0330	八溝山	None	None	None
41	0331	大田原	41141	000	27
41	0333	方塞山	None	None	None
41	0334	高根沢	41241	000	27
41	0335	鹿沼	41271	000	27
41	0337	葛生	41311	000	27
41	0338	真岡	41331	000	27
41	0339	足利	41356	000	27
41	0340	栃木	41371	000	27
41	0341	小山	41376	000	27
42	0342	前武尊	None	None	None
42	0343	草津	42121	000	28
42	0344	野反湖	None	None	None
42	0345	雨見山	None	None	None
42	0346	沼田	42146	000	28
42	0347	赤城山	None	None	None
42	0348	田代	42221	000	28
42	0349	榛名山	42241	000	28
42	0351	桐生	42266	000	28
42	0352	一の字山	None	None	None
42	0353	上里見	42286	000	28
42	0354	西野牧	42326	000	28
42	0355	藤岡	42341	000	28
42	0356	館林	42366	000	28
42	0357	稲含山	None	None	None
43	0359	久喜	43126	000	29
43	0361	堂平	None	None	None
43	0362	飯能	43231	000	29
43	0363	さいたま	43241	000	29
43	0364	越谷	43256	000	29
44	0365	小河内	44046	000	30
44	0366	八王子	44112	000	30
44	0367	調布	None	None	None
44	0368	世田谷	44126	000	30
44	0370	江戸川臨海	44136	000	30
44	0371	羽田	44166	000	30
45	0375	香取	45081	000	31
45	0376	我孫子	45061	000	31
45	0377	東庄	45086	000	31
45	0378	成田	45121	000	31
45	0381	茂原	45261	000	31
45	0382	木更津	45282	000	31
45	0383	鋸南	45346	000	31
45	0384	鴨川	45361	000	31
46	0387	相模湖	46001	000	32
46	0388	海老名	46091	000	32
46	0390	箱根	46161	000	32
46	0391	江ノ島	None	None	None
46	0392	三浦	46211	000	32
48	0393	野沢温泉	48031	000	33
48	0394	信濃町	48061	000	33
48	0395	飯山	48066	000	33
48	0396	白馬	48141	000	33
48	0398	笠岳	48172	000	33
48	0399	大町	48191	000	33
48	0400	信州新町	48196	000	33
48	0401	四阿屋山	None	None	None
48	0402	上田	48256	000	33
48	0403	燕岳	None	None	None
48	0404	穂高	48296	000	33
48	0407	鹿教湯	48371	000	33
48	0408	佐久	48386	000	33
48	0409	高ボッチ	None	None	None
48	0410	茂来山	None	None	None
48	0412	八ケ岳	None	None	None
48	0413	木曽平沢	48541	000	33
48	0414	原村	48561	000	33
