20	0114	鹿追	十勝地方	43.10333333333333	142.995	206	20361	000	16
20	0115	芽室	十勝地方	42.9	143.04333333333332	90	20421	000	16
20	0117	池田	十勝地方	42.92	143.45833333333334	42	20441	000	16
20	0118	浦幌	十勝地方	42.80833333333333	143.65666666666667	20	20506	000	16
20	0119	帯広岳	十勝地方	42.74666666666667	142.93333333333334	440	None	None	None
20	0120	ひょうたん沢	十勝地方	42.596666666666664	143.06333333333333	380	None	None	None
20	0121	大樹	十勝地方	42.5	143.27333333333334	87	20696	000	16
21	0123	安平	胆振地方	42.81333333333333	141.82833333333335	32	21031	000	17
21	0124	厚真	胆振地方	42.73	141.88833333333332	20	21111	000	17
21	0125	穂別	胆振地方	42.76166666666667	142.14333333333335	56	21126	000	17
21	0126	森野	胆振地方	42.63	141.24666666666667	170	21171	000	17
21	0128	大岸	胆振地方	42.59	140.64333333333335	4	21226	000	17
21	0129	有珠山	胆振地方	42.531666666666666	140.85333333333332	281	None	None	None
21	0130	白老	胆振地方	42.54333333333334	141.35166666666666	6	21261	000	17
21	0131	鵡川	胆振地方	42.59	141.93333333333334	10	21276	000	17
21	0132	伊達	胆振地方	42.475	140.84833333333333	3	21297	000	17
21	0133	登別山	胆振地方	42.5	141.12166666666667	579	None	None	None
21	0134	登別	胆振地方	42.458333333333336	141.11833333333334	197	21312	000	17
22	0136	日高門別	日高地方	42.49666666666667	142.05333333333334	47	22141	000	18
22	0137	新和	日高地方	42.54333333333334	142.33333333333334	60	22156	000	18
22	0138	ヌモトル山	日高地方	42.6	142.395	613	None	None	None
22	0139	笹山	日高地方	42.43333333333333	142.48166666666665	110	22206	000	18
22	0140	静内	日高地方	42.343333333333334	142.36166666666668	10	22241	000	18
22	0141	ピセナイ山	日高地方	42.355	142.65833333333333	500	None	None	None
23	0143	長万部	渡島地方	42.52333333333333	140.38166666666666	10	23031	000	19
23	0144	八雲	渡島地方	42.251666666666665	140.27166666666668	8	23086	000	19
23	0145	森	渡島地方	42.06666666666667	140.58833333333334	125	23166	000	19
23	0146	大沼	渡島地方	41.97666666666667	140.715	165	23191	000	19
23	0147	川汲	渡島地方	41.905	140.97	25	23206	000	19
23	0148	北斗	渡島地方	41.88666666666667	140.65333333333334	25	23226	000	19
23	0150	汐首	渡島地方	41.718333333333334	140.945	26	None	None	None
23	0151	小谷石	渡島地方	41.54333333333334	140.43	125	None	None	None
23	0152	松前	渡島地方	41.42333333333333	140.08666666666667	30	23376	000	19
24	0153	せたな	檜山地方	42.45	139.85166666666666	10	24041	000	19
24	0154	今金	檜山地方	42.428333333333335	140.00833333333333	19	24051	000	19
23	0155	熊石	渡島地方	42.12833333333333	139.985	12	24141	000	19
24	0156	潮見	檜山地方	42.038333333333334	140.08833333333334	50	24166	000	19
31	0158	障子山	青森県	41.276666666666664	141.09666666666666	740	None	None	None
31	0160	蟹田	青森県	41.045	140.63333333333333	5	31201	000	20
31	0162	野辺地	青森県	40.885	141.16	14	31332	000	20
31	0163	鰺ケ沢	青森県	40.776666666666664	140.205	40	31366	000	20
31	0164	五所川原	青森県	40.80833333333333	140.45833333333334	9	31296	000	20
31	0166	弘前	青森県	40.611666666666665	140.455	30	31461	000	20
31	0167	黒石	青森県	40.666666666666664	140.585	30	31466	000	20
31	0168	八甲田山	青森県	40.675	140.85833333333332	1310	None	None	None
31	0169	三沢	青森県	40.675	141.375	39	31506	000	20
